user_id,group,promotion_revenue
336020510,test,0.0
336023608,control,0.0
336026038,control,957.6304808788608
336029587,test,0.0
336030101,test,800.6484605250564
336033169,control,1754.3670385590035
336035237,control,0.0
336038161,control,518.5236986660814
336041462,test,297.65325071484
336047043,control,0.0
336049601,test,0.0
336054428,control,0.0
336058219,test,1141.387686241995
336070215,control,0.0
336078326,test,0.0
336092162,test,0.0
336093617,test,0.0
336108563,test,0.0
336110327,test,4055.620488828267
336112112,control,0.0
336116419,test,549.5478037689489
336126407,control,0.0
336252104,test,0.0
336255911,test,0.0
336260365,test,997.3421695076383
336263072,test,560.7932039937798
336269428,control,0.0
336270700,control,0.0
336271232,test,1511.5616518025897
336274314,control,0.0
336277965,test,664.3438543572606
336280341,test,920.546962474739
336286110,test,0.0
336292251,control,0.0
336293817,test,0.0
336293866,control,0.0
336296804,test,0.0
336296964,test,0.0
336297126,test,0.0
336297645,control,0.0
336303605,control,0.0
336305997,control,0.0
336307107,control,0.0
336309454,control,514.1982928591729
336311172,test,562.5342333181424
336313269,control,0.0
336317964,test,0.0
336327557,test,0.0
336341155,test,662.5767849116096
336351034,test,0.0
336362474,control,594.4201653594197
336364750,test,0.0
336366475,control,0.0
336367027,test,0.0
336370273,test,0.0
336374217,test,0.0
336508723,control,997.3302307105588
336510275,control,0.0
336514081,test,715.2689080050505
336518865,test,0.0
336522257,test,1423.3593058498425
336523550,test,0.0
336530848,test,0.0
336531602,test,0.0
336535855,test,0.0
336537011,test,467.0124805726483
336537911,test,0.0
336541785,test,0.0
336544238,control,0.0
336551383,control,0.0
336553130,control,0.0
336560274,control,0.0
336560699,control,831.6946115745957
336560861,control,0.0
336561279,test,0.0
336563363,test,0.0
336571727,test,0.0
336571906,control,499.53065241081987
336574228,control,0.0
336574538,control,0.0
336579869,control,443.45219302984526
336580367,control,0.0
336583239,test,0.0
336585070,test,0.0
336585301,test,0.0
336592341,test,974.2584129367492
336597452,control,1001.362287676935
336597882,control,449.5183469806235
336611810,test,1104.3233180078032
336615109,test,447.8119734411433
336619704,test,0.0
336620910,test,0.0
336621928,control,0.0
336623841,test,0.0
336625120,control,674.6807962287315
336757422,control,0.0
336758392,control,0.0
336775680,test,0.0
336775954,control,0.0
336777449,test,0.0
336799398,control,0.0
336804684,control,0.0
336805489,control,0.0
336805675,control,0.0
336810826,test,0.0
336814379,test,844.6434062167662
336816881,test,0.0
336834276,control,0.0
336835852,control,0.0
336837211,test,0.0
336839051,control,0.0
336843043,control,0.0
336847927,test,0.0
336851825,test,1141.3977290527096
336852201,test,0.0
336855727,test,0.0
336856953,control,562.4869438495797
336859546,control,626.7753248122096
336862736,control,0.0
336867534,test,0.0
336868208,control,0.0
336872273,test,767.8459200829363
336874489,control,0.0
336876715,control,0.0
337008221,control,0.0
337012450,test,0.0
337019438,control,162.28666450049394
337022236,control,0.0
337028338,control,767.8523972939091
337035350,test,467.5839995160357
337043353,control,1009.4159539537134
337048578,test,730.7707228755157
337050111,test,1761.8626369586955
337050906,control,0.0
337052644,control,562.4779468231307
337053069,control,957.6631806597285
337057227,test,0.0
337057770,test,0.0
337061519,test,562.5111092007696
337065166,control,957.640182591153
337066579,test,0.0
337083738,control,622.0415297700957
337086560,control,0.0
337090044,control,0.0
337097944,control,0.0
337101848,test,0.0
337105947,test,0.0
337109075,control,0.0
337110199,control,0.0
337110934,test,514.1925307445005
337116875,control,552.9957085090156
337119889,control,767.8772154617069
337124115,control,0.0
337124425,test,0.0
337124845,control,0.0
337271323,control,607.3862981965643
337278980,test,0.0
337282817,test,2193.129102847247
337283253,control,0.0
337283596,test,0.0
337284770,test,0.0
337285673,test,0.0
337289022,control,0.0
337290054,control,0.0
337290703,test,1881.0194750927137
337292886,test,0.0
337294229,control,1821.8072490950478
337298525,test,0.0
337304402,test,786.7968180271115
337306186,test,0.0
337310106,control,0.0
337312449,test,0.0
337329666,control,1245.7808966503885
337332204,test,0.0
337333739,test,0.0
337334230,control,0.0
337334705,control,0.0
337343505,control,0.0
337344276,control,880.8321834932053
337345978,test,844.6358862738864
337348094,test,621.9996358494352
337348767,control,0.0
337351009,test,628.1001904924696
337355856,test,0.0
337365912,control,539.1969280450211
337367174,control,0.0
337369744,control,0.0
337370443,control,1029.5711692774878
337375785,test,560.796565854573
337502836,control,0.0
337509061,control,467.620610038902
337512485,test,1104.270462539258
337512506,control,0.0
337517347,test,0.0
337520252,control,0.0
337533316,test,327.8679976554005
337544692,control,511.6109508503157
337547303,test,562.5209656050598
337548319,test,0.0
337549614,control,0.0
337562194,test,0.0
337567919,test,607.4199992374299
337568360,control,0.0
337568635,control,1166.4539705446655
337570323,control,0.0
337573006,control,0.0
337573131,control,511.5657981739424
337576116,test,921.3706686094903
337579254,control,560.7618521972225
337587261,control,0.0
337597326,test,0.0
337599168,control,467.59838864418987
337602926,test,0.0
337612898,control,796.769427462155
337616076,control,0.0
337627316,test,0.0
337751475,control,0.0
337752074,control,518.4959958079605
337756958,test,0.0
337759586,test,0.0
337763178,test,0.0
337764315,control,0.0
337772888,test,673.8163796035824
337779613,control,0.0
337785746,control,560.7533546190776
337790960,control,0.0
337791330,control,447.78624743202624
337792423,control,0.0
337793071,test,0.0
337795306,control,0.0
337795478,test,0.0
337797566,control,467.62936978880555
337804068,control,0.0
337808162,test,0.0
337809172,test,0.0
337810196,test,0.0
337819852,control,0.0
337820255,test,0.0
337832087,test,0.0
337836903,test,1183.5619429454862
337843847,test,0.0
337847449,test,511.5892914688194
337858137,control,0.0
337858743,control,0.0
337859212,control,0.0
337860398,control,0.0
337866418,test,0.0
337871286,test,0.0
337871857,test,0.0
337874690,control,876.5024830523481
338003754,control,0.0
338003987,test,0.0
338008400,control,0.0
338016825,test,0.0
338020921,control,0.0
338028690,control,0.0
338031294,test,0.0
338033100,control,588.3930752251835
338034662,test,0.0
338036059,control,920.5775292875685
338039784,control,0.0
338039903,test,0.0
338042558,test,0.0
338043608,control,0.0
338055629,control,0.0
338056952,control,0.0
338057518,test,0.0
338067960,control,0.0
338073565,test,920.5655664658134
338078968,control,0.0
338079909,test,0.0
338090024,test,0.0
338092476,control,0.0
338095937,control,0.0
338106393,test,0.0
338106803,test,0.0
338108154,control,0.0
338123342,test,0.0
338250425,test,518.4730445605197
338264544,control,730.7849809027282
338267678,test,0.0
338270926,test,0.0
338278321,control,588.4133031081248
338279311,test,0.0
338285251,control,467.62292704720096
338286692,control,0.0
338287852,control,0.0
338290240,test,0.0
338293360,control,0.0
338297056,test,0.0
338303929,control,0.0
338307787,test,0.0
338307839,test,741.1081313024434
338310837,control,0.0
338314175,control,0.0
338316579,test,0.0
338327099,control,0.0
338330691,control,1473.8671621590672
338331541,test,0.0
338336494,test,466.7474554897542
338337749,test,0.0
338340180,test,0.0
338340197,control,0.0
338348645,control,1012.8807459051731
338355844,control,0.0
338369662,test,0.0
338372498,control,2132.168694421242
338501732,test,0.0
338503074,control,0.0
338507335,control,0.0
338511230,control,0.0
338512229,control,0.0
338513428,control,961.0660017190907
338515200,control,921.4513065474133
338525329,control,0.0
338526784,control,0.0
338536113,control,0.0
338537744,control,644.4610036177136
338539606,control,0.0
338543157,test,0.0
338547177,control,0.0
338551546,control,0.0
338553399,control,0.0
338554812,control,0.0
338560673,test,0.0
338564557,test,449.48360812496236
338571873,test,0.0
338571899,control,0.0
338572189,control,0.0
338577401,test,514.2242260457352
338586611,test,0.0
338588232,test,0.0
338589792,control,0.0
338596180,test,614.2893605713737
338598244,control,1009.396841600334
338600395,test,0.0
338604046,control,1615.0097190788047
338605503,test,0.0
338609578,test,0.0
338612883,control,0.0
338617141,test,638.4284699357838
338754424,test,0.0
338760224,test,2355.2236835460603
338761135,control,0.0
338766208,control,0.0
338770869,control,921.4372740515435
338773387,test,673.7584000452672
338782064,test,0.0
338783152,control,0.0
338785836,control,0.0
338795187,test,1594.4283085415602
338795552,control,0.0
338801824,test,3306.1689395990293
338802742,test,0.0
338803031,control,0.0
338818676,control,0.0
338827699,control,0.0
338830381,test,2468.9417878185495
338831587,test,0.0
338834094,test,357.1950835576128
338844363,test,0.0
338848974,control,844.634800532692
338853280,test,1227.2969273335407
338861152,control,0.0
338861293,test,0.0
338862809,test,0.0
338869039,test,0.0
339014468,control,0.0
339017999,control,1583.0112117345423
339020517,test,0.0
339025102,test,0.0
339031281,test,0.0
339032004,test,0.0
339032423,control,0.0
339036548,test,0.0
339039056,test,0.0
339040591,control,1241.4457310394857
339041626,test,844.5928306338841
339042367,control,467.60493991573907
339051476,control,0.0
339055304,test,0.0
339055613,control,0.0
339060532,test,0.0
339066168,control,0.0
339067242,test,25.458447783759084
339076589,control,467.57336754070974
339077228,control,0.0
339081436,control,618.5710258618841
339086893,test,0.0
339088948,test,0.0
339106786,test,0.0
339115514,control,0.0
339119861,control,0.0
339120943,control,0.0
339124320,control,0.0
339127323,control,560.7796368748719
339263871,test,0.0
339264237,control,0.0
339275989,control,0.0
339284073,test,0.0
339293052,control,514.2132146367034
339295597,control,1349.6510317270854
339298370,test,2010.3308417088167
339303224,test,0.0
339305010,test,0.0
339305304,test,725.1606409815998
339305999,control,0.0
339307941,test,0.0
339314578,test,327.8438194432667
339321752,control,1009.4240762898721
339325597,control,0.0
339328158,test,0.0
339328187,test,0.0
339333665,test,0.0
339333885,test,0.0
339334849,test,0.0
339336416,test,0.0
339337014,control,0.0
339337043,control,0.0
339364715,control,0.0
339365684,control,0.0
339366970,test,0.0
339370691,control,0.0
339371162,test,0.0
339374598,control,0.0
339374764,test,0.0
339508909,test,0.0
339516789,control,0.0
339524728,control,0.0
339526852,control,443.83957419699465
339531413,control,0.0
339538444,control,798.0689462474816
339542098,control,957.6475943481589
339546541,test,844.6107586601236
339556244,control,549.553255156901
339558914,control,3740.759070826291
339561657,test,0.0
339570427,test,0.0
339570598,control,0.0
339574545,control,0.0
339582662,test,0.0
339593283,control,1675.1971653544824
339596288,test,0.0
339599409,test,614.2554169434466
339602132,test,0.0
339605463,test,0.0
339606390,control,0.0
339607630,control,0.0
339612391,control,0.0
339616291,control,0.0
339625916,test,477.05566172280936
339752609,test,774.0514254001754
339753823,control,614.2627392878106
339754668,control,0.0
339757749,test,844.6268687968621
339759593,test,997.3143892007763
339761661,control,0.0
339761754,control,0.0
339770170,test,0.0
339775132,test,0.0
339776317,test,0.0
339783145,control,0.0
339785796,test,0.0
339787419,test,2490.253513782059
339797813,control,0.0
339809155,test,0.0
339830278,test,0.0
339832628,control,0.0
339838538,control,2010.3606600476735
339839783,control,0.0
339841239,test,0.0
339843173,test,0.0
339844512,control,0.0
339844790,control,0.0
339847874,control,1012.8582477821253
339852067,control,0.0
339859875,control,0.0
339864391,control,0.0
339866171,test,0.0
340000686,test,0.0
340003732,test,0.0
340005653,control,0.0
340006146,control,0.0
340006619,test,0.0
340007356,test,0.0
340007913,control,0.0
340011398,control,2863.604004411119
340012285,test,467.6131183535897
340012329,control,467.6125440682264
340012902,test,1584.047378163794
340013441,test,1191.836178300204
340017436,control,2413.0932140464197
340018848,test,0.0
340024064,test,0.0
340037910,test,0.0
340038565,test,0.0
340042470,test,0.0
340049672,test,674.6577250919357
340052394,test,0.0
340054188,test,0.0
340055144,control,0.0
340068923,control,0.0
340073749,test,0.0
340085786,test,622.068151439599
340086702,test,0.0
340086972,test,0.0
340090068,control,997.3553083589692
340093839,test,0.0
340099131,control,674.677471403458
340101173,test,988.8205877577177
340106436,control,0.0
340108313,control,0.0
340109407,control,1111.216497092613
340119757,test,957.6308974321265
340124542,test,876.5535990052887
340125560,control,0.0
340252071,test,447.7676686767624
340257436,control,518.4912439160527
340261452,control,424.23356738106185
340266991,control,0.0
340272857,test,552.1351440628442
340273748,test,0.0
340277352,control,0.0
340283334,test,0.0
340294171,test,0.0
340295258,test,0.0
340296206,control,0.0
340298758,test,0.0
340303361,control,0.0
340305114,control,165.6575967949015
340308914,control,0.0
340316129,control,0.0
340319392,control,0.0
340323999,control,1054.277768256488
340324855,test,0.0
340327388,test,1196.6111861987645
340347647,test,1030.598686556004
340354894,test,618.5871600430734
340358857,test,0.0
340362931,control,0.0
340363258,test,530.6118228524169
340366367,control,0.0
340374945,control,0.0
340375591,control,0.0
340376124,test,0.0
340377311,test,0.0
340510339,test,618.6140581173287
340511601,test,0.0
340512791,control,0.0
340523222,control,0.0
340525069,control,0.0
340526404,test,0.0
340529475,control,0.0
340533092,control,0.0
340537470,test,0.0
340537930,control,0.0
340538297,control,0.0
340545556,test,0.0
340547518,test,0.0
340550322,control,2718.1187111095646
340565934,test,0.0
340569958,test,0.0
340572698,control,0.0
340576220,control,0.0
340576350,test,0.0
340577793,test,467.62037275948245
340578201,test,3142.53979288455
340585505,control,0.0
340587214,control,0.0
340587595,test,0.0
340591782,control,0.0
340605054,control,0.0
340606678,test,0.0
340607468,control,0.0
340615458,test,0.0
340616097,control,0.0
340617550,test,0.0
340752451,control,920.5605683633931
340761122,control,1012.883470625806
340761982,control,0.0
340764228,control,0.0
340766116,test,0.0
340768686,test,0.0
340774650,test,0.0
340774841,test,0.0
340795033,test,0.0
340795396,test,0.0
340798532,test,0.0
340801970,test,518.4745610750603
340814742,test,0.0
340817221,control,618.5800766671014
340818986,test,0.0
340819905,control,0.0
340828260,control,0.0
340835140,test,0.0
340846282,control,0.0
340849435,control,0.0
340857788,test,0.0
340862984,control,1141.4178833467854
341003328,control,0.0
341008699,control,844.6215036313766
341012862,test,0.0
341045148,test,0.0
341046527,test,730.7781080544688
341052090,control,197.5674922457406
341053793,test,0.0
341055442,test,514.163094418115
341055717,test,0.0
341056844,control,357.2339752269008
341057816,test,0.0
341068159,control,1823.0921147967997
341068621,control,0.0
341071987,test,1053.3759143611423
341075820,control,1012.8677638264763
341078976,control,560.8303429499562
341079000,control,0.0
341080987,test,697.1085174157565
341084160,control,467.58165296094796
341085093,test,0.0
341088541,test,1842.7675346114875
341095287,test,0.0
341101636,control,0.0
341103734,test,0.0
341104166,control,0.0
341104693,test,0.0
341113484,control,0.0
341251345,control,674.6707382097554
341254306,control,0.0
341269047,test,0.0
341271915,control,447.768166474847
341272233,test,0.0
341274823,control,467.6436885311497
341275126,test,0.0
341276423,control,0.0
341277578,test,0.0
341279238,control,0.0
341282298,control,0.0
341291036,control,1382.6039739681123
341294703,test,0.0
341294870,test,467.6268607207803
341295700,control,0.0
341298293,test,0.0
341302447,test,0.0
341309602,test,0.0
341318447,test,562.5206139119443
341319189,control,1392.8616539768875
341326077,control,0.0
341334703,test,1101.7078790853827
341337065,test,0.0
341337714,control,0.0
341342590,control,494.39568558185704
341344817,test,297.6153522784019
341345764,test,0.0
341345842,test,0.0
341354500,control,0.0
341360006,control,0.0
341361655,test,0.0
341367983,control,0.0
341372556,test,2008.3410157971318
341505474,control,0.0
341507638,control,0.0
341510759,control,0.0
341518911,test,309.33721516699694
341520539,test,0.0
341526312,control,0.0
341531662,test,614.2789287987667
341537396,test,0.0
341537504,test,1053.3777262893977
341538655,test,0.0
341548064,test,539.2088548480536
341560330,control,0.0
341560962,test,449.4823354134186
341565401,test,0.0
341569871,test,1223.5771795347503
341571308,control,0.0
341574378,test,0.0
341586892,control,0.0
341587582,control,0.0
341591612,control,0.0
341597040,test,0.0
341609753,control,0.0
341610358,test,8751.868521127255
341612348,test,466.7075790042049
341613130,control,0.0
341622423,control,0.0
341750479,test,0.0
341756098,control,0.0
341758431,control,0.0
341760337,control,0.0
341766769,control,0.0
341767584,control,0.0
341777530,control,943.9371486092693
341781076,control,0.0
341781172,test,1141.3725987266605
341781951,control,0.0
341786527,test,0.0
341789165,test,0.0
341789792,control,0.0
341800782,control,0.0
341808759,control,0.0
341811061,control,0.0
341813741,test,0.0
341816784,control,0.0
341819570,test,0.0
341819897,control,0.0
341823610,test,5511.672524952704
341830081,test,0.0
341831258,test,697.0915963400683
341834067,control,0.0
341835343,control,1196.6617318159297
341835989,control,510.7407950612468
341853870,test,0.0
341856287,test,0.0
341858406,control,797.22128824359
341865130,control,0.0
341867352,control,674.6473550274147
341868886,test,446.02236760068587
341872602,test,0.0
341877577,control,0.0
342004023,control,0.0
342006307,control,741.1047587825705
342009068,control,0.0
342011822,control,0.0
342015799,control,0.0
342022315,control,0.0
342028400,control,0.0
342030910,test,0.0
342038939,test,0.0
342044195,test,2507.3547980519006
342044332,test,0.0
342045051,control,1227.3673300574371
342049577,control,0.0
342049823,control,0.0
342068874,control,0.0
342069049,test,0.0
342074404,test,1202.8896698641013
342093013,control,0.0
342103342,test,0.0
342105378,test,1012.8692652204883
342108659,control,1009.401094620354
342109972,test,0.0
342111495,test,0.0
342115843,control,0.0
342116997,control,0.0
342118979,test,1101.7253585070239
342119625,test,467.6397275605663
342250281,test,0.0
342266810,test,0.0
342267175,control,0.0
342274891,control,0.0
342281908,control,796.7488261277269
342282729,control,1037.878406161873
342285969,control,0.0
342287850,test,0.0
342287971,test,0.0
342290073,test,1393.8049807167956
342292360,control,921.3856964548714
342309582,control,0.0
342311440,test,1299.9055848373876
342320751,control,297.63237692822906
342326729,control,511.62040875373907
342341429,control,0.0
342343831,control,880.8513384291382
342346818,test,0.0
342352015,control,0.0
342355548,test,0.0
342369240,test,0.0
342369372,test,1662.0796299859699
342371951,control,0.0
342372347,test,0.0
342374753,control,0.0
342374858,test,1012.9014198716026
342501666,control,0.0
342505976,control,1149.2154295430248
342506804,test,0.0
342508942,test,869.6880411053266
342512531,control,2727.353941141522
342513220,control,0.0
342518364,test,0.0
342524626,test,0.0
342526641,test,0.0
342529376,control,0.0
342530388,test,0.0
342536659,control,941.5124247787286
342540077,control,0.0
342542836,control,518.5164729780387
342550783,control,0.0
342554982,control,0.0
342556572,test,1104.3325505218563
342556637,control,0.0
342557206,control,0.0
342562456,test,0.0
342563768,control,0.0
342569462,test,357.15416365792936
342572553,control,0.0
342574506,control,0.0
342574880,test,0.0
342575370,test,0.0
342578991,control,512.4768202099749
342587402,test,0.0
342591861,control,0.0
342606197,control,0.0
342609310,test,0.0
342613099,control,0.0
342616217,test,0.0
342619782,control,0.0
342619982,control,0.0
342625770,test,511.5884796483596
342755584,control,0.0
342758981,test,0.0
342762033,test,2394.3541885509107
342762351,control,767.8441520115801
342767306,control,0.0
342774757,test,0.0
342775676,control,0.0
342776488,test,0.0
342777505,control,0.0
342779733,test,0.0
342791246,control,0.0
342798241,test,432.6920712181012
342800948,test,0.0
342802939,test,1012.864521488722
342808615,control,0.0
342809835,control,0.0
342811787,test,0.0
342816478,test,0.0
342817633,test,0.0
342829225,test,0.0
342831062,test,120.76850965380193
342838845,control,0.0
342841031,control,0.0
342845812,control,0.0
342846854,control,514.1665808921503
342848360,control,0.0
342857055,test,0.0
342864129,control,0.0
342872832,test,0.0
342873299,control,0.0
342874721,control,511.59060828343405
342877503,test,0.0
343003788,test,0.0
343010544,control,0.0
343022761,control,514.2264282505242
343031818,test,0.0
343032732,test,0.0
343034564,test,0.0
343035141,test,467.6083267147294
343040006,control,921.4036062924364
343042397,control,0.0
343048117,test,0.0
343049331,control,0.0
343051986,test,0.0
343055705,control,644.4751599312384
343055722,control,673.811420715988
343056507,control,2091.2382031979864
343066124,test,0.0
343067107,control,0.0
343073046,control,0.0
343074104,test,0.0
343076472,test,0.0
343087403,test,0.0
343090262,test,0.0
343096367,control,0.0
343100710,test,0.0
343111519,test,0.0
343111987,test,0.0
343118846,control,0.0
343125285,test,0.0
343125534,test,0.0
343251822,control,0.0
343253651,control,0.0
343256474,control,341.65582094156264
343257445,control,1245.8102886987792
343258438,control,0.0
343258809,test,0.0
343259020,control,0.0
343266959,control,0.0
343268326,test,0.0
343276034,test,2010.3793043275766
343281567,control,2722.3999253869747
343282859,control,614.2708491141922
343288318,test,0.0
343291695,test,0.0
343300583,control,0.0
343304530,control,0.0
343304693,test,0.0
343308860,control,0.0
343325352,control,0.0
343326419,test,0.0
343338736,control,0.0
343341287,test,0.0
343341464,test,0.0
343345015,control,0.0
343356936,control,0.0
343362869,control,0.0
343363141,test,0.0
343363925,test,0.0
343366600,control,0.0
343368863,test,1012.8780588410237
343375643,control,1357.1673828179908
343513527,test,782.0995435873036
343514955,test,305.3903138902105
343519292,control,4493.526506326992
343520243,control,0.0
343522036,control,0.0
343525027,test,0.0
343525743,control,0.0
343533897,control,0.0
343539110,test,0.0
343541442,test,1012.861097425425
343545676,control,876.5526786239196
343548873,test,0.0
343549843,control,1149.1530209683492
343552188,test,0.0
343561375,control,0.0
343568585,test,0.0
343572510,test,1097.3687348707165
343573158,test,674.7083009762785
343576629,control,0.0
343576975,control,0.0
343577873,test,0.0
343578602,test,0.0
343584923,control,0.0
343588746,control,2490.395168653823
343592671,test,914.4820550724146
343599735,control,767.8111707791248
343604460,control,767.8504730625647
343608721,control,0.0
343622727,test,0.0
343624732,test,563.4003749321297
343626432,test,0.0
343626958,test,0.0
343751706,control,0.0
343757780,test,0.0
343761061,control,0.0
343772204,test,0.0
343774790,control,1104.298341545861
343781247,test,0.0
343783563,test,0.0
343784601,test,692.7969851551087
343788890,control,0.0
343790261,control,0.0
343793398,control,0.0
343805294,test,0.0
343806460,control,622.0308962166059
343807216,test,0.0
343807749,test,0.0
343813319,test,0.0
343822148,test,0.0
343832813,control,0.0
343837244,control,511.59771368539543
343848670,test,0.0
343852853,control,1223.5611412249107
343852975,control,560.7543279550124
343853969,control,0.0
343857678,test,0.0
343865400,control,514.1725457411374
343866625,test,0.0
343872927,test,553.0227688648379
352003220,control,0.0
352009676,control,0.0
352011939,test,806.6488540382057
352022151,control,0.0
352034854,control,841.1390612272127
352041386,test,0.0
352044021,control,0.0
352051153,control,0.0
352057899,control,0.0
352063359,control,0.0
352071081,test,0.0
352072197,control,1053.434567774456
352079037,control,0.0
352086467,control,1053.4368652491733
352093539,test,0.0
352100963,test,2380.4694084557764
352105029,control,0.0
352118411,test,0.0
352122328,control,0.0
352123354,control,844.6222018863474
352128256,test,0.0
352131027,test,0.0
352134989,control,0.0
352135703,test,0.0
352141102,test,0.0
352141652,control,0.0
352153370,test,0.0
352158659,control,1012.88937275008
352178051,control,0.0
352180101,test,767.8354143414358
352187627,test,0.0
352198833,test,0.0
352203666,control,467.64027588377763
352208211,test,0.0
352211185,test,0.0
352225035,control,0.0
352225172,test,0.0
352225422,control,562.5570080724693
352228493,test,492.59717132704156
352231114,control,921.4021902632846
352245240,test,2235.9922361217564
352245407,control,0.0
352248314,control,0.0
352260070,test,0.0
352264804,test,0.0
352266248,test,647.9212717724232
352267778,test,0.0
352273450,test,761.8262467949127
352293942,test,804.0483271896604
352295844,control,0.0
352332755,test,0.0
352342822,control,0.0
352352853,control,0.0
352355891,control,0.0
352356873,test,662.6049832679329
352363655,test,0.0
352371645,control,0.0
352382685,test,0.0
352389693,test,0.0
352391497,control,0.0
352392125,test,0.0
352392952,control,0.0
352393170,test,0.0
352397830,control,0.0
352398634,test,1822.9925903491041
352399701,test,0.0
352403162,test,0.0
352412961,control,0.0
352425473,test,0.0
352426553,control,0.0
352437021,control,0.0
352442681,test,0.0
352447413,control,0.0
352458077,control,0.0
352471225,test,0.0
352474775,control,511.59402753298525
352476840,test,674.6744847194194
352482875,control,0.0
352487739,test,0.0
352497206,control,0.0
352502622,control,957.6488581781983
352509102,test,0.0
352518473,test,0.0
352526375,control,0.0
352532432,test,844.659382227195
352534483,control,1012.8310856777173
352534931,control,0.0
352547579,test,834.7717188340532
352551357,test,0.0
352552552,control,1149.1505728589061
352558594,test,562.5285917787064
352562409,test,997.3433685074885
352573903,test,1196.6468676537104
352580443,control,0.0
352580997,control,0.0
352586370,test,514.1687909174415
352588482,control,0.0
352600967,control,0.0
352603371,test,0.0
352621889,control,0.0
352625346,control,327.835549516518
352633539,test,2298.389250300153
352641915,control,2490.3574335023854
352644244,control,0.0
352647384,control,0.0
352657748,test,0.0
352659452,control,0.0
352663712,control,1325.1010682797896
352665438,control,357.18498711225817
352683070,test,0.0
352683924,test,0.0
352691479,test,0.0
352699360,control,0.0
352728609,test,1097.4203033199258
352730200,control,0.0
352756217,test,573.7180038863659
352764061,control,920.560372487202
352776467,control,0.0
352782474,control,0.0
352784326,test,0.0
352787751,control,0.0
352797392,control,499.54457428630997
352801012,control,0.0
352812227,test,0.0
352814257,test,4242.556600263957
352820486,test,0.0
352821452,control,0.0
352824987,test,0.0
352851517,test,1009.3871006004666
352856919,test,649.5004660288824
352868332,test,0.0
352879668,control,0.0
352884834,test,615.1034964829379
352890951,control,0.0
352903726,test,357.1941660804471
352903780,test,0.0
352941019,test,0.0
352951387,test,0.0
352958676,control,0.0
352963668,control,0.0
352967119,test,0.0
352977829,control,562.4989559518885
352982178,test,0.0
352985720,control,0.0
352999521,control,0.0
353004461,control,0.0
353010490,control,1149.2022346136068
353021682,control,0.0
353021767,control,0.0
353034052,control,407.2217868672368
353036518,test,0.0
353051439,test,0.0
353051600,control,0.0
353068280,test,0.0
353068675,control,0.0
353069706,control,0.0
353079410,test,0.0
353087476,control,0.0
353092284,control,1057.8837528585848
353095482,control,0.0
353103983,control,808.376505594393
353105847,test,0.0
353108381,test,0.0
353111200,control,327.85303239989713
353132209,test,467.6222913094742
353138764,test,572.8307561785675
353139571,test,0.0
353142420,control,297.65793702577173
353159634,test,921.4208084768217
353164588,test,562.4905801305523
353167586,test,767.8446324587051
353172611,test,0.0
353178099,control,0.0
353180029,control,1842.8353671290809
353190587,test,766.999172240466
353193027,test,804.0788177803793
353193165,test,0.0
353206185,test,0.0
353221916,test,1227.2669512077468
353222105,control,0.0
353226999,control,0.0
353244882,control,447.7612780874419
353247968,control,0.0
353249264,test,0.0
353257226,test,0.0
353271685,test,834.8329263218938
353272847,test,509.0205363111735
353277156,test,0.0
353281412,control,447.77163885568285
353284061,control,0.0
353286235,control,1227.3203818109284
353292038,control,0.0
353314208,control,0.0
353316008,control,0.0
353317889,control,0.0
353327977,control,539.2258279213678
353337721,control,2209.8196260464765
353360493,test,3890.947426068001
353364911,test,0.0
353379134,test,0.0
353385217,test,553.064329913649
353390424,test,0.0
353414447,test,562.5205430954139
353419768,control,0.0
353439729,control,957.684086171492
353449828,control,0.0
353451910,test,957.6241996178663
353453947,test,0.0
353456615,control,0.0
353461811,test,0.0
353487848,test,674.6533436267416
353493264,test,0.0
353493908,control,0.0
353532639,test,2994.6411673636762
353537980,test,0.0
353543080,test,0.0
353561373,test,0.0
353564792,control,0.0
353565656,test,0.0
353569201,test,0.0
353579872,test,0.0
353582812,control,0.0
353583177,control,0.0
353584548,test,0.0
353590404,test,0.0
353593486,test,0.0
353597041,test,0.0
353597638,control,0.0
353604254,control,0.0
353613977,control,0.0
353614989,control,358.90603008182774
353625353,control,844.632131486482
353626250,test,804.0399104623267
353633577,control,447.7253224683114
353644918,test,407.2347316280859
353654192,control,808.4156185758416
353663305,control,2089.3729879841635
353686855,test,804.0794891428379
353698862,test,1150.0514509095099
353709432,test,0.0
353718909,test,0.0
353726718,test,1097.4018748300819
353737896,test,1149.1860421188487
353738676,control,0.0
353757927,test,0.0
353768577,control,0.0
353780027,test,1012.8635402507449
353788208,control,0.0
353794017,test,1054.2552749007634
353796030,control,0.0
353801215,control,0.0
353803557,test,0.0
353804494,test,2209.9759855505986
353815496,test,0.0
353818809,test,0.0
353833127,test,0.0
353835587,test,495.18051054063966
353853573,test,0.0
353862946,control,0.0
353863723,control,831.6720524619391
353864751,control,0.0
353875361,control,0.0
353894920,control,0.0
353914472,test,0.0
353929123,control,0.0
353930374,control,2409.382736690969
353932395,test,0.0
353946629,control,0.0
353949401,test,0.0
353962356,test,0.0
353995775,control,835.1506325036343
353996279,test,1141.4149169041227
354001969,control,0.0
354018724,test,511.59496776886743
354023334,test,0.0
354025162,test,0.0
354040743,control,0.0
354045177,control,0.0
354046895,test,0.0
354047118,test,0.0
354050344,control,0.0
354072835,control,0.0
